,Code,Year,Indicator,Value
42899,USA,1999,Fertility,2.0051
42900,USA,2000,Deaths,33312.0
42901,USA,2000,LifeExpectancy,76.8
42902,USA,2000,GenderInequality,0.275
42903,USA,2000,GDP ,6797529710592.0
42904,USA,2000,Fertility,2.0465
42905,USA,2000,tertiary_education,22.97
42906,USA,2001,Deaths,33043.0
42907,USA,2001,LifeExpectancy,76.9
42908,USA,2001,GenderInequality,0.271
42909,USA,2001,GDP ,7378503204864.0
42910,USA,2001,Fertility,2.0272
42911,USA,2002,Deaths,32899.0
42912,USA,2002,LifeExpectancy,77.0
42913,USA,2002,GenderInequality,0.267
42914,USA,2002,GDP ,7324449636352.0
42915,USA,2002,Fertility,2.0195
42916,USA,2003,Deaths,32826.0
42917,USA,2003,LifeExpectancy,77.2
42918,USA,2003,GenderInequality,0.262
42919,USA,2003,GDP ,7049962848256.0
42920,USA,2003,Fertility,2.0421
42921,USA,2004,Deaths,32777.0
42922,USA,2004,LifeExpectancy,77.6
42923,USA,2004,GenderInequality,0.258
42924,USA,2004,GDP ,6704320741376.0
42925,USA,2004,Fertility,2.0479
42926,USA,2005,Deaths,32674.0
42927,USA,2005,LifeExpectancy,77.6
42928,USA,2005,GenderInequality,0.256
42929,USA,2005,GDP ,7201522974720.0
42930,USA,2005,Fertility,2.0575
42931,USA,2005,tertiary_education,22.39
42932,USA,2006,Deaths,32448.0
42933,USA,2006,LifeExpectancy,77.8
42934,USA,2006,GenderInequality,0.257
42935,USA,2006,GDP ,7530495344640.0
42936,USA,2006,Fertility,2.1016
42937,USA,2007,Deaths,32061.0
42938,USA,2007,LifeExpectancy,78.1
42939,USA,2007,GenderInequality,0.257
42940,USA,2007,GDP ,7235516760064.0
42941,USA,2007,Fertility,2.1118
42942,USA,2008,Deaths,31513.0
42943,USA,2008,LifeExpectancy,78.2
42944,USA,2008,GenderInequality,0.254
42945,USA,2008,GDP ,8006408339456.0
42946,USA,2008,Fertility,2.0683
42947,USA,2009,Deaths,30828.0
42948,USA,2009,LifeExpectancy,78.6
42949,USA,2009,GenderInequality,0.256
42950,USA,2009,GDP ,9255662911488.0
42951,USA,2009,Fertility,1.9997
42952,USA,2010,Deaths,30050.0
42953,USA,2010,LifeExpectancy,78.8
42954,USA,2010,GenderInequality,0.248
42955,USA,2010,GDP ,9684626964480.0
42956,USA,2010,Fertility,1.9325
42957,USA,2010,tertiary_education,26.76
42958,USA,2011,Deaths,29249.0
42959,USA,2011,LifeExpectancy,78.8
42960,USA,2011,GenderInequality,0.241
42961,USA,2011,GDP ,9685373550592.0
42962,USA,2011,Fertility,1.8943
42963,USA,2012,Deaths,28469.0
42964,USA,2012,LifeExpectancy,78.9
42965,USA,2012,GenderInequality,0.235
42966,USA,2012,GDP ,10227035406336.0
42967,USA,2012,Fertility,1.8779
42968,USA,2013,Deaths,27757.0
42969,USA,2013,LifeExpectancy,79.0
42970,USA,2013,GenderInequality,0.229
42971,USA,2013,GDP ,10658773991424.0
42972,USA,2013,Fertility,1.8558
42973,USA,2014,Deaths,27137.0
42974,USA,2014,LifeExpectancy,79.0
42975,USA,2014,GenderInequality,0.217
42976,USA,2014,GDP ,10542943043584.0
42977,USA,2014,Fertility,1.8593
42978,USA,2015,Deaths,26612.0
42979,USA,2015,LifeExpectancy,78.9
42980,USA,2015,GenderInequality,0.219
42981,USA,2015,Fertility,1.8424
42982,USA,2016,Deaths,26176.0
42983,USA,2016,LifeExpectancy,78.8
42984,USA,2016,GenderInequality,0.216
42985,USA,2016,Fertility,1.8127
42986,USA,2017,Deaths,25817.0
42987,USA,2017,LifeExpectancy,78.8
42988,USA,2017,GenderInequality,0.209
42989,USA,2017,Fertility,1.7598
42990,USA,2018,Deaths,25515.0
42991,USA,2018,LifeExpectancy,79.0
42992,USA,2018,GenderInequality,0.192
42993,USA,2018,Fertility,1.7179
42994,USA,2019,Deaths,25248.0
42995,USA,2019,LifeExpectancy,79.1
42996,USA,2019,GenderInequality,0.189
42997,USA,2019,Fertility,1.6892
42998,USA,2020,Deaths,24976.0
42999,USA,2020,LifeExpectancy,77.4
43000,USA,2020,GenderInequality,0.178
43001,USA,2020,Fertility,1.6428
43002,URY,1960,Deaths,3490.0
43003,URY,1960,LifeExpectancy,67.8
43004,URY,1960,GDP ,429423968.0
43005,URY,1960,Fertility,2.8271
43006,URY,1961,Deaths,3458.0
43007,URY,1961,LifeExpectancy,67.9
43008,URY,1961,GDP ,552639104.0
43009,URY,1961,Fertility,2.8456
43010,URY,1962,Deaths,3404.0
43011,URY,1962,LifeExpectancy,68.0
43012,URY,1962,GDP ,610716160.0
43013,URY,1962,Fertility,2.8655
43014,URY,1963,Deaths,3345.0
43015,URY,1963,LifeExpectancy,68.1
43016,URY,1963,GDP ,549886528.0
43017,URY,1963,Fertility,2.8844
43018,URY,1964,Deaths,3294.0
43019,URY,1964,LifeExpectancy,68.2
43020,URY,1964,GDP ,705608064.0
43021,URY,1964,Fertility,2.8632
43022,URY,1965,Deaths,3261.0
43023,URY,1965,LifeExpectancy,68.3
43024,URY,1965,GDP ,675275072.0
43025,URY,1965,Fertility,2.8402
43026,URY,1966,Deaths,3236.0
43027,URY,1966,LifeExpectancy,68.4
43028,URY,1966,GDP ,646137408.0
43029,URY,1966,Fertility,2.8186
43030,URY,1967,Deaths,3209.0
43031,URY,1967,LifeExpectancy,68.6
43032,URY,1967,GDP ,578539584.0
43033,URY,1967,Fertility,2.7843
43034,URY,1968,Deaths,3177.0
43035,URY,1968,LifeExpectancy,68.7
43036,URY,1968,GDP ,664031936.0
43037,URY,1968,Fertility,2.7709
43038,URY,1969,Deaths,3134.0
43039,URY,1969,LifeExpectancy,68.8
43040,URY,1969,GDP ,835182144.0
43041,URY,1969,Fertility,2.753
43042,URY,1970,Deaths,3088.0
43043,URY,1970,LifeExpectancy,68.9
43044,URY,1970,GDP ,890457728.0
43045,URY,1970,Fertility,2.698
43046,URY,1970,tertiary_education,1.54
43047,URY,1971,Deaths,3068.0
43048,URY,1971,LifeExpectancy,69.0
43049,URY,1971,GDP ,1153558528.0
43050,URY,1971,Fertility,2.7701
43051,URY,1972,Deaths,3102.0
43052,URY,1972,LifeExpectancy,68.9
43053,URY,1972,GDP ,876621056.0
43054,URY,1972,Fertility,2.8156
43055,URY,1973,Deaths,3170.0
43056,URY,1973,LifeExpectancy,69.1
43057,URY,1973,GDP ,1618110464.0
43058,URY,1973,Fertility,2.8559
43059,URY,1974,Deaths,3233.0
43060,URY,1974,LifeExpectancy,69.2
43061,URY,1974,GDP ,1749611776.0
43062,URY,1974,Fertility,2.9594
43063,URY,1975,Deaths,3253.0
43064,URY,1975,LifeExpectancy,69.3
43065,URY,1975,GDP ,1599449088.0
43066,URY,1975,Fertility,3.0179
43067,URY,1975,tertiary_education,2.13
43068,URY,1976,Deaths,3194.0
43069,URY,1976,LifeExpectancy,69.5
43070,URY,1976,GDP ,2040811904.0
43071,URY,1976,Fertility,3.0084
43072,URY,1977,Deaths,3033.0
43073,URY,1977,LifeExpectancy,69.7
43074,URY,1977,GDP ,2358823424.0
43075,URY,1977,Fertility,2.8961
43076,URY,1978,Deaths,2792.0
43077,URY,1978,LifeExpectancy,70.0
43078,URY,1978,GDP ,2560723712.0
43079,URY,1978,Fertility,2.8256
43080,URY,1979,Deaths,2510.0
43081,URY,1979,LifeExpectancy,70.3
43082,URY,1979,GDP ,3390819072.0
43083,URY,1979,Fertility,2.7123
43084,URY,1980,Deaths,2227.0
43085,URY,1980,LifeExpectancy,70.6
43086,URY,1980,GDP ,4373096448.0
43087,URY,1980,Fertility,2.5875
43088,URY,1980,tertiary_education,2.65
43089,URY,1981,Deaths,1985.0
43090,URY,1981,LifeExpectancy,70.9
43091,URY,1981,GDP ,5498104832.0
43092,URY,1981,Fertility,2.5619
43093,URY,1982,Deaths,1809.0
43094,URY,1982,LifeExpectancy,71.2
43095,URY,1982,GDP ,5254377984.0
43096,URY,1982,Fertility,2.5303
43097,URY,1983,Deaths,1689.0
43098,URY,1983,LifeExpectancy,71.5
43099,URY,1983,GDP ,3366102528.0
43100,URY,1983,Fertility,2.4915
43101,URY,1984,Deaths,1607.0
43102,URY,1984,LifeExpectancy,71.8
43103,URY,1984,GDP ,3646445312.0
43104,URY,1984,Fertility,2.4758
43105,URY,1985,Deaths,1549.0
43106,URY,1985,LifeExpectancy,72.1
43107,URY,1985,GDP ,3687405824.0
43108,URY,1985,Fertility,2.4801
43109,URY,1985,tertiary_education,3.38
43110,URY,1986,Deaths,1499.0
43111,URY,1986,LifeExpectancy,72.4
43112,URY,1986,GDP ,4011395072.0
43113,URY,1986,Fertility,2.4717
43114,URY,1987,Deaths,1444.0
43115,URY,1987,LifeExpectancy,72.6
43116,URY,1987,GDP ,4508368384.0
43117,URY,1987,Fertility,2.4162
43118,URY,1988,Deaths,1385.0
43119,URY,1988,LifeExpectancy,72.8
43120,URY,1988,GDP ,4617392128.0
43121,URY,1988,Fertility,2.5059
43122,URY,1989,Deaths,1333.0
43123,URY,1989,LifeExpectancy,73.0
43124,URY,1989,GDP ,5157659136.0
43125,URY,1989,Fertility,2.5162
43126,URY,1990,Deaths,1292.0
43127,URY,1990,LifeExpectancy,73.2
43128,URY,1990,GenderInequality,0.433
43129,URY,1990,GDP ,5236892672.0
43130,URY,1990,Fertility,2.4327
43131,URY,1990,tertiary_education,4.22
43132,URY,1991,Deaths,1261.0
43133,URY,1991,LifeExpectancy,73.3
43134,URY,1991,GenderInequality,0.443
43135,URY,1991,GDP ,6353953280.0
43136,URY,1991,Fertility,2.4458
43137,URY,1992,Deaths,1238.0
43138,URY,1992,LifeExpectancy,73.4
43139,URY,1992,GenderInequality,0.432
43140,URY,1992,GDP ,7337662976.0
43141,URY,1992,Fertility,2.4231
43142,URY,1993,Deaths,1219.0
43143,URY,1993,LifeExpectancy,73.6
43144,URY,1993,GenderInequality,0.435
43145,URY,1993,GDP ,10002759680.0
43146,URY,1993,Fertility,2.3967
43147,URY,1994,Deaths,1195.0
43148,URY,1994,LifeExpectancy,73.7
43149,URY,1994,GenderInequality,0.434
43150,URY,1994,GDP ,11418406912.0
43151,URY,1994,Fertility,2.4149
43152,URY,1995,Deaths,1163.0
43153,URY,1995,LifeExpectancy,73.9
43154,URY,1995,GenderInequality,0.434
43155,URY,1995,GDP ,12228312064.0
43156,URY,1995,Fertility,2.4012
43157,URY,1995,tertiary_education,5.46
43158,URY,1996,Deaths,1120.0
43159,URY,1996,LifeExpectancy,74.1
43160,URY,1996,GenderInequality,0.425
43161,URY,1996,GDP ,13149601792.0
43162,URY,1996,Fertility,2.3645
43163,URY,1997,Deaths,1067.0
43164,URY,1997,LifeExpectancy,74.3
43165,URY,1997,GenderInequality,0.42
43166,URY,1997,GDP ,14641631232.0
43167,URY,1997,Fertility,2.3284
43168,URY,1998,Deaths,1012.0
43169,URY,1998,LifeExpectancy,74.5
43170,URY,1998,GenderInequality,0.414
43171,URY,1998,GDP ,15328633856.0
43172,URY,1998,Fertility,2.2617
43173,URY,1999,Deaths,962.0
43174,URY,1999,LifeExpectancy,74.8
43175,URY,1999,GenderInequality,0.379
43176,URY,1999,GDP ,14823445504.0
43177,URY,1999,Fertility,2.22
43178,URY,2000,Deaths,922.0
43179,URY,2000,LifeExpectancy,75.0
43180,URY,2000,GenderInequality,0.381
43181,URY,2000,GDP ,15084597248.0
43182,URY,2000,Fertility,2.1679
43183,URY,2000,tertiary_education,4.5
43184,URY,2001,Deaths,888.0
43185,URY,2001,LifeExpectancy,75.3
43186,URY,2001,GenderInequality,0.376
43187,URY,2001,GDP ,14517448704.0
43188,URY,2001,Fertility,2.1323
43189,URY,2002,Deaths,857.0
43190,URY,2002,LifeExpectancy,75.5
43191,URY,2002,GenderInequality,0.376
43192,URY,2002,GDP ,9078565888.0
43193,URY,2002,Fertility,2.1418
43194,URY,2003,Deaths,823.0
43195,URY,2003,LifeExpectancy,75.8
43196,URY,2003,GenderInequality,0.365
43197,URY,2003,GDP ,7377611776.0
43198,URY,2003,Fertility,2.1013
43199,URY,2004,Deaths,781.0
43200,URY,2004,LifeExpectancy,76.0
43201,URY,2004,GenderInequality,0.364
43202,URY,2004,GDP ,7475200000.0
43203,URY,2004,Fertility,2.0899
43204,URY,2005,Deaths,729.0
43205,URY,2005,LifeExpectancy,76.2
43206,URY,2005,GenderInequality,0.366
43207,URY,2005,GDP ,9549537280.0
43208,URY,2005,Fertility,2.0971
43209,URY,2005,tertiary_education,3.67
43210,URY,2006,Deaths,675.0
43211,URY,2006,LifeExpectancy,76.4
43212,URY,2006,GenderInequality,0.359
43213,URY,2006,GDP ,10641180672.0
43214,URY,2006,Fertility,2.0703
43215,URY,2007,Deaths,624.0
43216,URY,2007,LifeExpectancy,76.5
43217,URY,2007,GenderInequality,0.348
43218,URY,2007,GDP ,11699949568.0
43219,URY,2007,Fertility,2.0476
43220,URY,2008,Deaths,579.0
43221,URY,2008,LifeExpectancy,76.6
43222,URY,2008,GenderInequality,0.342
43223,URY,2008,GDP ,16518187008.0
43224,URY,2008,Fertility,2.0302
43225,URY,2009,Deaths,543.0
43226,URY,2009,LifeExpectancy,76.7
43227,URY,2009,GenderInequality,0.334
43228,URY,2009,GDP ,20323739648.0
43229,URY,2009,Fertility,2.0182
43230,URY,2010,Deaths,517.0
43231,URY,2010,LifeExpectancy,76.9
43232,URY,2010,GenderInequality,0.321
43233,URY,2010,GDP ,26071402496.0
43234,URY,2010,Fertility,2.011
43235,URY,2010,tertiary_education,3.5
43236,URY,2011,Deaths,497.0
43237,URY,2011,LifeExpectancy,77.0
43238,URY,2011,GenderInequality,0.33
43239,URY,2011,GDP ,29935323136.0
43240,URY,2011,Fertility,2.0075
43241,URY,2012,Deaths,481.0
43242,URY,2012,LifeExpectancy,77.1
43243,URY,2012,GenderInequality,0.329
43244,URY,2012,GDP ,32453406720.0
43245,URY,2012,Fertility,2.0058
43246,URY,2013,Deaths,465.0
43247,URY,2013,LifeExpectancy,77.2
43248,URY,2013,GenderInequality,0.333
43249,URY,2013,GDP ,36800487424.0
43250,URY,2013,Fertility,2.01
43251,URY,2014,Deaths,448.0
43252,URY,2014,LifeExpectancy,77.4
43253,URY,2014,GenderInequality,0.328
43254,URY,2014,GDP ,34783891456.0
43255,URY,2014,Fertility,1.9985
43256,URY,2015,Deaths,427.0
43257,URY,2015,LifeExpectancy,77.5
43258,URY,2015,GenderInequality,0.297
43259,URY,2015,Fertility,2.0229
43260,URY,2016,Deaths,403.0
43261,URY,2016,LifeExpectancy,77.6
43262,URY,2016,GenderInequality,0.29
43263,URY,2016,Fertility,1.9449
43264,URY,2017,Deaths,377.0
43265,URY,2017,LifeExpectancy,77.6
43266,URY,2017,GenderInequality,0.269
43267,URY,2017,Fertility,1.796
43268,URY,2018,Deaths,349.0
43269,URY,2018,LifeExpectancy,77.6
43270,URY,2018,GenderInequality,0.258
43271,URY,2018,Fertility,1.6581
43272,URY,2019,Deaths,320.0
43273,URY,2019,LifeExpectancy,77.5
43274,URY,2019,GenderInequality,0.253
43275,URY,2019,Fertility,1.5462
43276,URY,2020,Deaths,293.0
43277,URY,2020,LifeExpectancy,78.4
43278,URY,2020,GenderInequality,0.242
43279,URY,2020,Fertility,1.4767
43280,UZB,1984,Deaths,55438.0
43281,UZB,1984,LifeExpectancy,64.0
43282,UZB,1984,Fertility,4.7131
43283,UZB,1985,Deaths,53602.0
43284,UZB,1985,LifeExpectancy,64.3
43285,UZB,1985,Fertility,4.68
43286,UZB,1986,Deaths,52030.0
43287,UZB,1986,LifeExpectancy,64.7
43288,UZB,1986,Fertility,4.664
43289,UZB,1987,Deaths,50765.0
43290,UZB,1987,LifeExpectancy,65.0
43291,UZB,1987,Fertility,4.528
43292,UZB,1988,Deaths,49832.0
43293,UZB,1988,LifeExpectancy,65.1
43294,UZB,1988,Fertility,4.3115
43295,UZB,1989,Deaths,49393.0
43296,UZB,1989,LifeExpectancy,65.3
43297,UZB,1989,Fertility,4.1713
43298,UZB,1990,Deaths,49397.0
43299,UZB,1990,LifeExpectancy,65.3
43300,UZB,1990,GDP ,7524387328.0
43301,UZB,1990,Fertility,4.1963
43302,UZB,1991,Deaths,49505.0
43303,UZB,1991,LifeExpectancy,65.1
43304,UZB,1991,GDP ,7755417088.0
43305,UZB,1991,Fertility,4.1934
43306,UZB,1992,Deaths,49376.0
43307,UZB,1992,LifeExpectancy,65.1
43308,UZB,1992,GDP ,7373614592.0
43309,UZB,1992,Fertility,4.033
43310,UZB,1993,Deaths,48961.0
43311,UZB,1993,LifeExpectancy,64.8
43312,UZB,1993,GDP ,8733858816.0
43313,UZB,1993,Fertility,3.8717
43314,UZB,1994,Deaths,48057.0
43315,UZB,1994,LifeExpectancy,64.7
43316,UZB,1994,GDP ,8428657664.0
43317,UZB,1994,Fertility,3.7104
43318,UZB,1995,Deaths,46665.0
43319,UZB,1995,LifeExpectancy,64.6
43320,UZB,1995,GDP ,8459764736.0
43321,UZB,1995,Fertility,3.5898
43322,UZB,1996,Deaths,44810.0
43323,UZB,1996,LifeExpectancy,64.7
43324,UZB,1996,GDP ,8940654592.0
43325,UZB,1996,Fertility,3.3982
43326,UZB,1997,Deaths,42632.0
43327,UZB,1997,LifeExpectancy,64.8
43328,UZB,1997,GDP ,9006534656.0
43329,UZB,1997,Fertility,3.1831
43330,UZB,1998,Deaths,40224.0
43331,UZB,1998,LifeExpectancy,65.0
43332,UZB,1998,GDP ,9050700800.0
43333,UZB,1998,Fertility,2.9636
43334,UZB,1999,Deaths,37562.0
43335,UZB,1999,LifeExpectancy,65.4
43336,UZB,1999,GDP ,10555465728.0
43337,UZB,1999,Fertility,2.8096
43338,UZB,2000,Deaths,34807.0
43339,UZB,2000,LifeExpectancy,65.7
43340,UZB,2000,GenderInequality,0.353
43341,UZB,2000,GDP ,9094658048.0
43342,UZB,2000,Fertility,2.7058
43343,UZB,2001,Deaths,32176.0
43344,UZB,2001,LifeExpectancy,66.1
43345,UZB,2001,GenderInequality,0.34
43346,UZB,2001,GDP ,7920005632.0
43347,UZB,2001,Fertility,2.6399
43348,UZB,2002,Deaths,29758.0
43349,UZB,2002,LifeExpectancy,66.6
43350,UZB,2002,GenderInequality,0.325
43351,UZB,2002,GDP ,6464023552.0
43352,UZB,2002,Fertility,2.5857
43353,UZB,2003,Deaths,27654.0
43354,UZB,2003,LifeExpectancy,67.0
43355,UZB,2003,GenderInequality,0.308
43356,UZB,2003,GDP ,6203185152.0
43357,UZB,2003,Fertility,2.4766
43358,UZB,2004,Deaths,25817.0
43359,UZB,2004,LifeExpectancy,67.4
43360,UZB,2004,GenderInequality,0.229
43361,UZB,2004,GDP ,6570558464.0
43362,UZB,2004,Fertility,2.4606
43363,UZB,2005,Deaths,24276.0
43364,UZB,2005,LifeExpectancy,67.5
43365,UZB,2005,GenderInequality,0.233
43366,UZB,2005,GDP ,7869102080.0
43367,UZB,2005,Fertility,2.4263
43368,UZB,2006,Deaths,22951.0
43369,UZB,2006,LifeExpectancy,67.9
43370,UZB,2006,GenderInequality,0.23
43371,UZB,2006,GDP ,9256071168.0
43372,UZB,2006,Fertility,2.4482
43373,UZB,2007,Deaths,21718.0
43374,UZB,2007,LifeExpectancy,68.3
43375,UZB,2007,GenderInequality,0.23
43376,UZB,2007,GDP ,11150609408.0
43377,UZB,2007,Fertility,2.5256
43378,UZB,2008,Deaths,20554.0
43379,UZB,2008,LifeExpectancy,68.8
43380,UZB,2008,GenderInequality,0.239
43381,UZB,2008,GDP ,15195163648.0
43382,UZB,2008,Fertility,2.5757
43383,UZB,2009,Deaths,19411.0
43384,UZB,2009,LifeExpectancy,68.9
43385,UZB,2009,GenderInequality,0.265
43386,UZB,2009,GDP ,21065746432.0
43387,UZB,2009,Fertility,2.5281
43388,UZB,2010,Deaths,18290.0
43389,UZB,2010,LifeExpectancy,69.2
43390,UZB,2010,GenderInequality,0.276
43391,UZB,2010,GDP ,25455343616.0
43392,UZB,2010,Fertility,2.4407
43393,UZB,2011,Deaths,17217.0
43394,UZB,2011,LifeExpectancy,69.6
43395,UZB,2011,GenderInequality,0.291
43396,UZB,2011,GDP ,28288765952.0
43397,UZB,2011,Fertility,2.3612
43398,UZB,2012,Deaths,16178.0
43399,UZB,2012,LifeExpectancy,69.9
43400,UZB,2012,GenderInequality,0.295
43401,UZB,2012,GDP ,32401524736.0
43402,UZB,2012,Fertility,2.3435
43403,UZB,2013,Deaths,15196.0
43404,UZB,2013,LifeExpectancy,70.0
43405,UZB,2013,GenderInequality,0.29
43406,UZB,2013,GDP ,36329967616.0
43407,UZB,2013,Fertility,2.3977
43408,UZB,2014,Deaths,14273.0
43409,UZB,2014,LifeExpectancy,70.2
43410,UZB,2014,GenderInequality,0.289
43411,UZB,2014,GDP ,38367723520.0
43412,UZB,2014,Fertility,2.4599
43413,UZB,2015,Deaths,13412.0
43414,UZB,2015,LifeExpectancy,70.5
43415,UZB,2015,GenderInequality,0.297
43416,UZB,2015,Fertility,2.4949
43417,UZB,2016,Deaths,12577.0
43418,UZB,2016,LifeExpectancy,70.8
43419,UZB,2016,GenderInequality,0.286
43420,UZB,2016,Fertility,2.4976
43421,UZB,2017,Deaths,11760.0
43422,UZB,2017,LifeExpectancy,71.0
43423,UZB,2017,GenderInequality,0.278
43424,UZB,2017,Fertility,2.5051
43425,UZB,2018,Deaths,10999.0
43426,UZB,2018,LifeExpectancy,71.1
43427,UZB,2018,GenderInequality,0.274
43428,UZB,2018,Fertility,2.6932
43429,UZB,2019,Deaths,10254.0
43430,UZB,2019,LifeExpectancy,71.3
43431,UZB,2019,GenderInequality,0.268
43432,UZB,2019,Fertility,2.7951
43433,UZB,2020,Deaths,9523.0
43434,UZB,2020,LifeExpectancy,70.3
43435,UZB,2020,GenderInequality,0.229
43436,UZB,2020,Fertility,2.9279
43437,VUT,1960,Deaths,455.0
43438,VUT,1960,LifeExpectancy,49.6
43439,VUT,1960,Fertility,6.8628
43440,VUT,1961,Deaths,453.0
43441,VUT,1961,LifeExpectancy,50.2
43442,VUT,1961,Fertility,6.8176
43443,VUT,1962,Deaths,450.0
43444,VUT,1962,LifeExpectancy,50.7
43445,VUT,1962,Fertility,6.7765
43446,VUT,1963,Deaths,444.0
43447,VUT,1963,LifeExpectancy,51.2
43448,VUT,1963,Fertility,6.7289
43449,VUT,1964,Deaths,437.0
43450,VUT,1964,LifeExpectancy,51.7
43451,VUT,1964,Fertility,6.6831
43452,VUT,1965,Deaths,428.0
43453,VUT,1965,LifeExpectancy,52.3
43454,VUT,1965,Fertility,6.6419
43455,VUT,1966,Deaths,418.0
43456,VUT,1966,LifeExpectancy,52.9
43457,VUT,1966,Fertility,6.6125
43458,VUT,1967,Deaths,408.0
43459,VUT,1967,LifeExpectancy,53.4
43460,VUT,1967,Fertility,6.5915
43461,VUT,1968,Deaths,397.0
43462,VUT,1968,LifeExpectancy,54.0
43463,VUT,1968,Fertility,6.5405
43464,VUT,1969,Deaths,386.0
43465,VUT,1969,LifeExpectancy,54.6
43466,VUT,1969,Fertility,6.4932
43467,VUT,1970,Deaths,376.0
43468,VUT,1970,LifeExpectancy,55.2
43469,VUT,1970,Fertility,6.433
43470,VUT,1971,Deaths,367.0
43471,VUT,1971,LifeExpectancy,55.8
43472,VUT,1971,Fertility,6.3785
43473,VUT,1972,Deaths,359.0
43474,VUT,1972,LifeExpectancy,56.3
43475,VUT,1972,Fertility,6.3146
43476,VUT,1973,Deaths,351.0
43477,VUT,1973,LifeExpectancy,57.0
43478,VUT,1973,Fertility,6.2443
43479,VUT,1974,Deaths,345.0
43480,VUT,1974,LifeExpectancy,57.5
43481,VUT,1974,Fertility,6.1637
43482,VUT,1975,Deaths,339.0
43483,VUT,1975,LifeExpectancy,58.1
43484,VUT,1975,Fertility,6.0894
43485,VUT,1976,Deaths,332.0
43486,VUT,1976,LifeExpectancy,58.7
43487,VUT,1976,Fertility,6.0161
43488,VUT,1977,Deaths,326.0
43489,VUT,1977,LifeExpectancy,59.2
43490,VUT,1977,Fertility,5.9361
43491,VUT,1978,Deaths,317.0
43492,VUT,1978,LifeExpectancy,59.8
43493,VUT,1978,Fertility,5.8692
43494,VUT,1979,Deaths,307.0
43495,VUT,1979,LifeExpectancy,60.4
43496,VUT,1979,GDP ,56311752.0
43497,VUT,1979,Fertility,5.8092
43498,VUT,1980,Deaths,295.0
43499,VUT,1980,LifeExpectancy,61.1
43500,VUT,1980,GDP ,48805428.0
43501,VUT,1980,Fertility,5.7372
43502,VUT,1981,Deaths,282.0
43503,VUT,1981,LifeExpectancy,61.8
43504,VUT,1981,GDP ,49140260.0
43505,VUT,1981,Fertility,5.668
43506,VUT,1982,Deaths,268.0
43507,VUT,1982,LifeExpectancy,62.5
43508,VUT,1982,GDP ,56182604.0
43509,VUT,1982,Fertility,5.5927
43510,VUT,1983,Deaths,254.0
43511,VUT,1983,LifeExpectancy,63.2
43512,VUT,1983,GDP ,72651408.0
43513,VUT,1983,Fertility,5.5267
43514,VUT,1984,Deaths,239.0
43515,VUT,1984,LifeExpectancy,63.9
43516,VUT,1984,GDP ,101910264.0
43517,VUT,1984,Fertility,5.4494
43518,VUT,1985,Deaths,226.0
43519,VUT,1985,LifeExpectancy,64.2
43520,VUT,1985,GDP ,96391568.0
43521,VUT,1985,Fertility,5.381
43522,VUT,1986,Deaths,214.0
43523,VUT,1986,LifeExpectancy,65.1
43524,VUT,1986,GDP ,80970912.0
43525,VUT,1986,Fertility,5.3181
43526,VUT,1987,Deaths,204.0
43527,VUT,1987,LifeExpectancy,64.6
43528,VUT,1987,GDP ,80060944.0
43529,VUT,1987,Fertility,5.2453
43530,VUT,1988,Deaths,196.0
43531,VUT,1988,LifeExpectancy,66.0
43532,VUT,1988,GDP ,83507760.0
43533,VUT,1988,Fertility,5.1579
43534,VUT,1989,Deaths,189.0
43535,VUT,1989,LifeExpectancy,66.1
43536,VUT,1989,GDP ,88303600.0
43537,VUT,1989,Fertility,5.0757
43538,VUT,1990,Deaths,184.0
43539,VUT,1990,LifeExpectancy,66.7
43540,VUT,1990,GDP ,89205776.0
43541,VUT,1990,Fertility,5.0287
43542,VUT,1991,Deaths,180.0
43543,VUT,1991,LifeExpectancy,67.2
43544,VUT,1991,GDP ,107092112.0
43545,VUT,1991,Fertility,4.9919
43546,VUT,1992,Deaths,177.0
43547,VUT,1992,LifeExpectancy,67.4
43548,VUT,1992,GDP ,111756944.0
43549,VUT,1992,Fertility,4.9499
43550,VUT,1993,Deaths,174.0
43551,VUT,1993,LifeExpectancy,67.5
43552,VUT,1993,GDP ,125403896.0
43553,VUT,1993,Fertility,4.8935
43554,VUT,1994,Deaths,172.0
43555,VUT,1994,LifeExpectancy,67.7
43556,VUT,1994,GDP ,143270624.0
43557,VUT,1994,Fertility,4.8239
43558,VUT,1995,Deaths,172.0
43559,VUT,1995,LifeExpectancy,67.9
43560,VUT,1995,GDP ,148216288.0
43561,VUT,1995,Fertility,4.7653
43562,VUT,1996,Deaths,171.0
43563,VUT,1996,LifeExpectancy,68.6
43564,VUT,1996,GDP ,157148560.0
43565,VUT,1996,Fertility,4.6882
43566,VUT,1997,Deaths,172.0
43567,VUT,1997,LifeExpectancy,68.7
43568,VUT,1997,GDP ,156306976.0
43569,VUT,1997,Fertility,4.6316
43570,VUT,1998,Deaths,172.0
43571,VUT,1998,LifeExpectancy,68.8
43572,VUT,1998,GDP ,158383792.0
43573,VUT,1998,Fertility,4.5752
43574,VUT,1999,Deaths,173.0
43575,VUT,1999,LifeExpectancy,68.2
43576,VUT,1999,GDP ,165638800.0
43577,VUT,1999,Fertility,4.5164
43578,VUT,2000,Deaths,174.0
43579,VUT,2000,LifeExpectancy,69.0
43580,VUT,2000,GDP ,179782944.0
43581,VUT,2000,Fertility,4.4799
