,Code,Year,Indicator,Real value,Lower value,Upper value
1806,LBR,2000,Deaths,20710.0,10023.75,23697.75
1807,LBR,2005,Deaths,16430.0,10023.75,23697.75
1808,LBR,2010,Deaths,13873.0,10023.75,23697.75
1809,LBR,2000,LifeExpectancy,51.4,48.15,64.15
1810,LBR,2005,LifeExpectancy,56.9,48.15,64.15
1811,LBR,2010,LifeExpectancy,59.4,48.15,64.15
1812,LBR,2000,GenderInequality,0.685,0.6415000000000001,0.6975000000000001
1813,LBR,2005,GenderInequality,0.668,0.6415000000000001,0.6975000000000001
1814,LBR,2010,GenderInequality,0.657,0.6415000000000001,0.6975000000000001
1815,LBR,2000,GDP ,349675200.0,-74493600.0,993721440.0
1816,LBR,2005,GDP ,302498880.0,-74493600.0,993721440.0
1817,LBR,2010,GDP ,836606400.0,-74493600.0,993721440.0
1818,LBR,2000,Fertility,5.8748,4.676375000000002,6.3093749999999975
1819,LBR,2005,Fertility,5.5192,4.676375000000002,6.3093749999999975
1820,LBR,2010,Fertility,5.0583,4.676375000000002,6.3093749999999975
1821,LBR,2000,tertiary_education,2.35,1.7425000000000002,2.7624999999999997
1822,LBR,2005,tertiary_education,2.41,1.7425000000000002,2.7624999999999997
1823,LBR,2010,tertiary_education,1.9,1.7425000000000002,2.7624999999999997
1824,LBY,2005,Deaths,2816.0,1908.5,3118.5
1825,LBY,2010,Deaths,2211.0,1908.5,3118.5
1826,LBY,2005,LifeExpectancy,71.6,71.19999999999999,72.80000000000001
1827,LBY,2010,LifeExpectancy,72.4,71.19999999999999,72.80000000000001
1828,LBY,2005,GenderInequality,0.325,0.25749999999999995,0.34750000000000003
1829,LBY,2010,GenderInequality,0.28,0.25749999999999995,0.34750000000000003
1830,LBY,2005,GDP ,26033686528.0,14854626304.0,59570867200.0
1831,LBY,2010,GDP ,48391806976.0,14854626304.0,59570867200.0
1832,LBY,2005,Fertility,2.7648,2.52165,2.8458499999999995
1833,LBY,2010,Fertility,2.6027,2.52165,2.8458499999999995
1834,LBY,2005,tertiary_education,8.27,6.460000000000003,13.699999999999998
1835,LBY,2010,tertiary_education,11.89,6.460000000000003,13.699999999999998
1836,LTU,1995,Deaths,690.0,-44.375,752.625
1837,LTU,2000,Deaths,375.0,-44.375,752.625
1838,LTU,2005,Deaths,276.0,-44.375,752.625
1839,LTU,2010,Deaths,190.0,-44.375,752.625
1840,LTU,1995,LifeExpectancy,69.3,69.11249999999998,74.4125
1841,LTU,2000,LifeExpectancy,72.1,69.11249999999998,74.4125
1842,LTU,2005,LifeExpectancy,71.7,69.11249999999998,74.4125
1843,LTU,2010,LifeExpectancy,73.4,69.11249999999998,74.4125
1844,LTU,1995,GenderInequality,0.318,0.03612499999999999,0.42112499999999997
1845,LTU,2000,GenderInequality,0.263,0.03612499999999999,0.42112499999999997
1846,LTU,2005,GenderInequality,0.191,0.03612499999999999,0.42112499999999997
1847,LTU,2010,GenderInequality,0.149,0.03612499999999999,0.42112499999999997
1848,LTU,1995,GDP ,4987463168.0,-7759840384.0,31511287680.0
1849,LTU,2000,GDP ,7626622464.0,-7759840384.0,31511287680.0
1850,LTU,2005,GDP ,14369014784.0,-7759840384.0,31511287680.0
1851,LTU,2010,GDP ,24031414272.0,-7759840384.0,31511287680.0
1852,LTU,1995,Fertility,1.5483,1.1360249999999994,1.7414250000000007
1853,LTU,2000,Fertility,1.386,1.1360249999999994,1.7414250000000007
1854,LTU,2005,Fertility,1.2942,1.1360249999999994,1.7414250000000007
1855,LTU,2010,Fertility,1.5031,1.1360249999999994,1.7414250000000007
1856,LTU,1995,tertiary_education,7.75,-0.11749999999999794,22.522499999999997
1857,LTU,2000,tertiary_education,8.58,-0.11749999999999794,22.522499999999997
1858,LTU,2005,tertiary_education,13.51,-0.11749999999999794,22.522499999999997
1859,LTU,2010,tertiary_education,15.6,-0.11749999999999794,22.522499999999997
1860,LUX,1990,Deaths,41.0,-6.0,58.0
1861,LUX,1995,Deaths,34.0,-6.0,58.0
1862,LUX,2000,Deaths,25.0,-6.0,58.0
1863,LUX,2005,Deaths,18.0,-6.0,58.0
1864,LUX,2010,Deaths,16.0,-6.0,58.0
1865,LUX,1990,LifeExpectancy,75.6,72.65,83.45000000000002
1866,LUX,1995,LifeExpectancy,76.7,72.65,83.45000000000002
1867,LUX,2000,LifeExpectancy,77.8,72.65,83.45000000000002
1868,LUX,2005,LifeExpectancy,79.4,72.65,83.45000000000002
1869,LUX,2010,LifeExpectancy,80.6,72.65,83.45000000000002
1870,LUX,1990,GenderInequality,0.213,0.06400000000000003,0.24799999999999997
1871,LUX,1995,GenderInequality,0.179,0.06400000000000003,0.24799999999999997
1872,LUX,2000,GenderInequality,0.17,0.06400000000000003,0.24799999999999997
1873,LUX,2005,GenderInequality,0.133,0.06400000000000003,0.24799999999999997
1874,LUX,2010,GenderInequality,0.109,0.06400000000000003,0.24799999999999997
1875,LUX,1990,GDP ,7524668928.0,4033997824.0,30119562240.0
1876,LUX,1995,GDP ,13816084480.0,4033997824.0,30119562240.0
1877,LUX,2000,GDP ,14127627264.0,4033997824.0,30119562240.0
1878,LUX,2005,GDP ,20337475584.0,4033997824.0,30119562240.0
1879,LUX,2010,GDP ,33880893440.0,4033997824.0,30119562240.0
1880,LUX,1990,Fertility,1.5977,1.4800999999999997,1.8529000000000004
1881,LUX,1995,Fertility,1.7131,1.4800999999999997,1.8529000000000004
1882,LUX,2000,Fertility,1.7565,1.4800999999999997,1.8529000000000004
1883,LUX,2005,Fertility,1.631,1.4800999999999997,1.8529000000000004
1884,LUX,2010,Fertility,1.6199,1.4800999999999997,1.8529000000000004
1885,LUX,1990,tertiary_education,7.03,0.815000000000003,20.775
1886,LUX,1995,tertiary_education,8.3,0.815000000000003,20.775
1887,LUX,2000,tertiary_education,9.35,0.815000000000003,20.775
1888,LUX,2005,tertiary_education,13.29,0.815000000000003,20.775
1889,LUX,2010,tertiary_education,18.54,0.815000000000003,20.775
1890,MWI,1990,Deaths,101248.0,6431.5,142587.5
1891,MWI,1995,Deaths,91529.0,6431.5,142587.5
1892,MWI,2000,Deaths,81317.0,6431.5,142587.5
1893,MWI,2005,Deaths,57490.0,6431.5,142587.5
1894,MWI,2010,Deaths,48186.0,6431.5,142587.5
1895,MWI,1990,LifeExpectancy,43.3,31.000000000000004,64.6
1896,MWI,1995,LifeExpectancy,43.6,31.000000000000004,64.6
1897,MWI,2000,LifeExpectancy,44.5,31.000000000000004,64.6
1898,MWI,2005,LifeExpectancy,52.0,31.000000000000004,64.6
1899,MWI,2010,LifeExpectancy,56.4,31.000000000000004,64.6
1900,MWI,1990,GenderInequality,0.718,0.5655000000000001,0.7934999999999999
1901,MWI,1995,GenderInequality,0.708,0.5655000000000001,0.7934999999999999
1902,MWI,2000,GenderInequality,0.681,0.5655000000000001,0.7934999999999999
1903,MWI,2005,GenderInequality,0.651,0.5655000000000001,0.7934999999999999
1904,MWI,2010,GenderInequality,0.597,0.5655000000000001,0.7934999999999999
1905,MWI,1990,GDP ,1059214336.0,-368064896.0,3438013056.0
1906,MWI,1995,GDP ,885521920.0,-368064896.0,3438013056.0
1907,MWI,2000,GDP ,1152337408.0,-368064896.0,3438013056.0
1908,MWI,2005,GDP ,2010733824.0,-368064896.0,3438013056.0
1909,MWI,2010,GDP ,4504142848.0,-368064896.0,3438013056.0
1910,MWI,1990,Fertility,6.8091,5.15075,7.17515
1911,MWI,1995,Fertility,6.416,5.15075,7.17515
1912,MWI,2000,Fertility,6.0357,5.15075,7.17515
1913,MWI,2005,Fertility,5.9099,5.15075,7.17515
1914,MWI,2010,Fertility,5.2738,5.15075,7.17515
1915,MWI,1990,tertiary_education,0.23,0.10499999999999997,0.30500000000000005
1916,MWI,1995,tertiary_education,0.25,0.10499999999999997,0.30500000000000005
1917,MWI,2000,tertiary_education,0.21,0.10499999999999997,0.30500000000000005
1918,MWI,2005,tertiary_education,0.18,0.10499999999999997,0.30500000000000005
1919,MWI,2010,tertiary_education,0.15,0.10499999999999997,0.30500000000000005
1920,MYS,1990,Deaths,8283.0,-1001.0,12007.0
1921,MYS,1995,Deaths,7129.0,-1001.0,12007.0
1922,MYS,2000,Deaths,5250.0,-1001.0,12007.0
1923,MYS,2005,Deaths,3868.0,-1001.0,12007.0
1924,MYS,2010,Deaths,3877.0,-1001.0,12007.0
1925,MYS,1990,LifeExpectancy,71.3,69.85000000000002,76.64999999999998
1926,MYS,1995,LifeExpectancy,72.4,69.85000000000002,76.64999999999998
1927,MYS,2000,LifeExpectancy,72.8,69.85000000000002,76.64999999999998
1928,MYS,2005,LifeExpectancy,74.1,69.85000000000002,76.64999999999998
1929,MYS,2010,LifeExpectancy,74.4,69.85000000000002,76.64999999999998
1930,MYS,1990,GenderInequality,0.372,0.18949999999999997,0.4415
1931,MYS,1995,GenderInequality,0.347,0.18949999999999997,0.4415
1932,MYS,2000,GenderInequality,0.289,0.18949999999999997,0.4415
1933,MYS,2005,GenderInequality,0.284,0.18949999999999997,0.4415
1934,MYS,2010,GenderInequality,0.28,0.18949999999999997,0.4415
1935,MYS,1990,GDP ,24793403392.0,22108512256.0,113044430848.0
1936,MYS,1995,GDP ,56209481728.0,22108512256.0,113044430848.0
1937,MYS,2000,GDP ,61988540416.0,22108512256.0,113044430848.0
1938,MYS,2005,GDP ,78943461376.0,22108512256.0,113044430848.0
1939,MYS,2010,GDP ,165041602560.0,22108512256.0,113044430848.0
1940,MYS,1990,Fertility,3.3744,0.8372999999999995,4.8125
1941,MYS,1995,Fertility,3.3218,0.8372999999999995,4.8125
1942,MYS,2000,Fertility,2.9144,0.8372999999999995,4.8125
1943,MYS,2005,Fertility,2.328,0.8372999999999995,4.8125
1944,MYS,2010,Fertility,2.1436,0.8372999999999995,4.8125
1945,MYS,1990,tertiary_education,2.32,0.5500000000000003,6.79
1946,MYS,1995,tertiary_education,2.89,0.5500000000000003,6.79
1947,MYS,2000,tertiary_education,3.18,0.5500000000000003,6.79
1948,MYS,2005,tertiary_education,4.45,0.5500000000000003,6.79
1949,MYS,2010,tertiary_education,5.81,0.5500000000000003,6.79
1950,MDV,1990,Deaths,782.0,-415.0,1041.0
1951,MDV,1995,Deaths,495.0,-415.0,1041.0
1952,MDV,2000,Deaths,243.0,-415.0,1041.0
1953,MDV,2005,Deaths,131.0,-415.0,1041.0
1954,MDV,2010,Deaths,99.0,-415.0,1041.0
1955,MDV,1990,LifeExpectancy,63.6,56.550000000000004,85.75
1956,MDV,1995,LifeExpectancy,67.5,56.550000000000004,85.75
1957,MDV,2000,LifeExpectancy,70.9,56.550000000000004,85.75
1958,MDV,2005,LifeExpectancy,74.8,56.550000000000004,85.75
1959,MDV,2010,LifeExpectancy,77.7,56.550000000000004,85.75
1960,MDV,1990,GenderInequality,0.713,0.08500000000000008,0.941
1961,MDV,1995,GenderInequality,0.62,0.08500000000000008,0.941
1962,MDV,2000,GenderInequality,0.499,0.08500000000000008,0.941
1963,MDV,2005,GenderInequality,0.386,0.08500000000000008,0.941
1964,MDV,2010,GenderInequality,0.406,0.08500000000000008,0.941
1965,MDV,1990,GDP ,121133184.0,-291770632.0,1160488504.0
1966,MDV,1995,GDP ,252826544.0,-291770632.0,1160488504.0
1967,MDV,2000,GDP ,412643776.0,-291770632.0,1160488504.0
1968,MDV,2005,GDP ,615891328.0,-291770632.0,1160488504.0
1969,MDV,2010,GDP ,1503656832.0,-291770632.0,1160488504.0
1970,MDV,1990,Fertility,6.0889,-0.68615,7.32385
1971,MDV,1995,Fertility,4.3201,-0.68615,7.32385
1972,MDV,2000,Fertility,2.7097,-0.68615,7.32385
1973,MDV,2005,Fertility,2.235,-0.68615,7.32385
1974,MDV,2010,Fertility,2.3176,-0.68615,7.32385
1975,MDV,1990,tertiary_education,0.26,0.235,0.275
1976,MDV,1995,tertiary_education,0.25,0.235,0.275
1977,MDV,2000,tertiary_education,0.16,0.235,0.275
1978,MDV,2005,tertiary_education,0.26,0.235,0.275
1979,MDV,2010,tertiary_education,0.25,0.235,0.275
1980,MLI,1990,Deaths,91598.0,88019.0,97563.0
1981,MLI,1995,Deaths,93984.0,88019.0,97563.0
1982,MLI,2000,Deaths,94833.0,88019.0,97563.0
1983,MLI,2005,Deaths,91774.0,88019.0,97563.0
1984,MLI,2010,Deaths,87031.0,88019.0,97563.0
1985,MLI,1990,LifeExpectancy,46.6,38.49999999999999,63.300000000000004
1986,MLI,1995,LifeExpectancy,47.8,38.49999999999999,63.300000000000004
1987,MLI,2000,LifeExpectancy,50.5,38.49999999999999,63.300000000000004
1988,MLI,2005,LifeExpectancy,54.0,38.49999999999999,63.300000000000004
1989,MLI,2010,LifeExpectancy,56.4,38.49999999999999,63.300000000000004
1990,MLI,1990,GenderInequality,0.674,0.6585000000000001,0.6785000000000001
1991,MLI,1995,GenderInequality,0.671,0.6585000000000001,0.6785000000000001
1992,MLI,2000,GenderInequality,0.67,0.6585000000000001,0.6785000000000001
1993,MLI,2005,GenderInequality,0.665,0.6585000000000001,0.6785000000000001
1994,MLI,2010,GenderInequality,0.666,0.6585000000000001,0.6785000000000001
1995,MLI,1990,GDP ,1510391168.0,-864694848.0,6014425024.0
1996,MLI,1995,GDP ,1714975104.0,-864694848.0,6014425024.0
1997,MLI,2000,GDP ,1952475904.0,-864694848.0,6014425024.0
1998,MLI,2005,GDP ,3434755072.0,-864694848.0,6014425024.0
1999,MLI,2010,GDP ,6911062528.0,-864694848.0,6014425024.0
2000,MLI,1990,Fertility,7.2532,6.3055,7.399099999999999
2001,MLI,1995,Fertility,6.989,6.3055,7.399099999999999
2002,MLI,2000,Fertility,6.874,6.3055,7.399099999999999
2003,MLI,2005,Fertility,6.7156,6.3055,7.399099999999999
2004,MLI,2010,Fertility,6.5788,6.3055,7.399099999999999
2005,MLI,1990,tertiary_education,0.27,-0.195,1.205
2006,MLI,1995,tertiary_education,0.33,-0.195,1.205
2007,MLI,2000,tertiary_education,0.5,-0.195,1.205
2008,MLI,2005,tertiary_education,0.68,-0.195,1.205
2009,MLI,2010,tertiary_education,0.78,-0.195,1.205
2010,MLT,1990,Deaths,61.0,-4.5,79.5
2011,MLT,1995,Deaths,48.0,-4.5,79.5
2012,MLT,2000,Deaths,35.0,-4.5,79.5
2013,MLT,2005,Deaths,27.0,-4.5,79.5
2014,MLT,2010,Deaths,26.0,-4.5,79.5
2015,MLT,1990,LifeExpectancy,76.0,73.35,83.35
2016,MLT,1995,LifeExpectancy,77.1,73.35,83.35
2017,MLT,2000,LifeExpectancy,77.6,73.35,83.35
2018,MLT,2005,LifeExpectancy,79.6,73.35,83.35
2019,MLT,2010,LifeExpectancy,81.8,73.35,83.35
2020,MLT,1990,GenderInequality,0.318,0.25799999999999995,0.33
2021,MLT,1995,GenderInequality,0.303,0.25799999999999995,0.33
2022,MLT,2000,GenderInequality,0.299,0.25799999999999995,0.33
2023,MLT,2005,GenderInequality,0.285,0.25799999999999995,0.33
2024,MLT,2010,GenderInequality,0.264,0.25799999999999995,0.33
2025,MLT,1990,GDP ,1434597760.0,760243456.0,4815604992.0
2026,MLT,1995,GDP ,2281004032.0,760243456.0,4815604992.0
2027,MLT,2000,GDP ,2615580160.0,760243456.0,4815604992.0
2028,MLT,2005,GDP ,3294844416.0,760243456.0,4815604992.0
2029,MLT,2010,GDP ,5283151872.0,760243456.0,4815604992.0
2030,MLT,1990,Fertility,2.0404,0.7635,2.3995
2031,MLT,1995,Fertility,1.786,0.7635,2.3995
2032,MLT,2000,Fertility,1.6736,0.7635,2.3995
2033,MLT,2005,Fertility,1.377,0.7635,2.3995
2034,MLT,2010,Fertility,1.3729,0.7635,2.3995
2035,MLT,1990,tertiary_education,5.39,4.88,9.2
2036,MLT,1995,tertiary_education,6.5,4.88,9.2
2037,MLT,2000,tertiary_education,7.4,4.88,9.2
2038,MLT,2005,tertiary_education,7.58,4.88,9.2
2039,MLT,2010,tertiary_education,10.52,4.88,9.2
2040,MRT,1990,Deaths,9289.0,6991.0,14575.0
2041,MRT,1995,Deaths,9835.0,6991.0,14575.0
2042,MRT,2000,Deaths,10880.0,6991.0,14575.0
2043,MRT,2005,Deaths,11731.0,6991.0,14575.0
2044,MRT,2010,Deaths,11733.0,6991.0,14575.0
2045,MRT,1990,LifeExpectancy,59.8,58.19999999999999,63.80000000000001
2046,MRT,1995,LifeExpectancy,60.3,58.19999999999999,63.80000000000001
2047,MRT,2000,LifeExpectancy,61.0,58.19999999999999,63.80000000000001
2048,MRT,2005,LifeExpectancy,61.7,58.19999999999999,63.80000000000001
2049,MRT,2010,LifeExpectancy,63.1,58.19999999999999,63.80000000000001
2050,MRT,1990,GenderInequality,0.808,0.6139999999999999,0.9100000000000001
2051,MRT,1995,GenderInequality,0.799,0.6139999999999999,0.9100000000000001
2052,MRT,2000,GenderInequality,0.744,0.6139999999999999,0.9100000000000001
2053,MRT,2005,GenderInequality,0.725,0.6139999999999999,0.9100000000000001
2054,MRT,2010,GenderInequality,0.657,0.6139999999999999,0.9100000000000001
2055,MRT,1990,GDP ,574215680.0,335379936.0,1721076448.0
2056,MRT,1995,GDP ,896828288.0,335379936.0,1721076448.0
2057,MRT,2000,GDP ,855016128.0,335379936.0,1721076448.0
2058,MRT,2005,GDP ,1201440256.0,335379936.0,1721076448.0
2059,MRT,2010,GDP ,2807327488.0,335379936.0,1721076448.0
2060,MRT,1990,Fertility,6.056,4.1991499999999995,6.841950000000001
2061,MRT,1995,Fertility,5.8509,4.1991499999999995,6.841950000000001
2062,MRT,2000,Fertility,5.4593,4.1991499999999995,6.841950000000001
2063,MRT,2005,Fertility,5.1902,4.1991499999999995,6.841950000000001
2064,MRT,2010,Fertility,5.0427,4.1991499999999995,6.841950000000001
2065,MRT,1990,tertiary_education,0.64,0.6599999999999999,1.3800000000000001
2066,MRT,1995,tertiary_education,0.93,0.6599999999999999,1.3800000000000001
2067,MRT,2000,tertiary_education,1.17,0.6599999999999999,1.3800000000000001
2068,MRT,2005,tertiary_education,1.11,0.6599999999999999,1.3800000000000001
2069,MRT,2010,tertiary_education,0.97,0.6599999999999999,1.3800000000000001
2070,MUS,1990,Deaths,505.0,-12.5,783.5
2071,MUS,1995,Deaths,485.0,-12.5,783.5
2072,MUS,2000,Deaths,381.0,-12.5,783.5
2073,MUS,2005,Deaths,286.0,-12.5,783.5
2074,MUS,2010,Deaths,224.0,-12.5,783.5
2075,MUS,1990,LifeExpectancy,69.4,67.19999999999999,76.0
2076,MUS,1995,LifeExpectancy,70.5,67.19999999999999,76.0
2077,MUS,2000,LifeExpectancy,71.6,67.19999999999999,76.0
2078,MUS,2005,LifeExpectancy,72.7,67.19999999999999,76.0
2079,MUS,2010,LifeExpectancy,74.0,67.19999999999999,76.0
2080,MUS,1990,GenderInequality,0.515,0.25600000000000006,0.6239999999999999
2081,MUS,1995,GenderInequality,0.485,0.25600000000000006,0.6239999999999999
2082,MUS,2000,GenderInequality,0.486,0.25600000000000006,0.6239999999999999
2083,MUS,2005,GenderInequality,0.394,0.25600000000000006,0.6239999999999999
2084,MUS,2010,GenderInequality,0.386,0.25600000000000006,0.6239999999999999
2085,MUS,1990,GDP ,1494382336.0,1216476288.0,4799834240.0
2086,MUS,1995,GDP ,2560235520.0,1216476288.0,4799834240.0
2087,MUS,2000,GDP ,3028757504.0,1216476288.0,4799834240.0
2088,MUS,2005,GDP ,3456075008.0,1216476288.0,4799834240.0
2089,MUS,2010,GDP ,6289437184.0,1216476288.0,4799834240.0
2090,MUS,1990,Fertility,2.2945,1.50475,2.51235
2091,MUS,1995,Fertility,2.1345,1.50475,2.51235
2092,MUS,2000,Fertility,1.9754,1.50475,2.51235
2093,MUS,2005,Fertility,1.8826,1.50475,2.51235
2094,MUS,2010,Fertility,1.5539,1.50475,2.51235
2095,MUS,1990,tertiary_education,0.63,-0.3250000000000003,2.7550000000000003
2096,MUS,1995,tertiary_education,0.83,-0.3250000000000003,2.7550000000000003
2097,MUS,2000,tertiary_education,0.89,-0.3250000000000003,2.7550000000000003
2098,MUS,2005,tertiary_education,1.6,-0.3250000000000003,2.7550000000000003
2099,MUS,2010,tertiary_education,1.88,-0.3250000000000003,2.7550000000000003
2100,MEX,1990,Deaths,109134.0,4093.5,134601.5
2101,MEX,1995,Deaths,85661.0,4093.5,134601.5
2102,MEX,2000,Deaths,66873.0,4093.5,134601.5
2103,MEX,2005,Deaths,53034.0,4093.5,134601.5
2104,MEX,2010,Deaths,43803.0,4093.5,134601.5
2105,MEX,1990,LifeExpectancy,70.0,67.69999999999999,78.10000000000002
2106,MEX,1995,LifeExpectancy,71.6,67.69999999999999,78.10000000000002
2107,MEX,2000,LifeExpectancy,73.6,67.69999999999999,78.10000000000002
2108,MEX,2005,LifeExpectancy,74.4,67.69999999999999,78.10000000000002
2109,MEX,2010,LifeExpectancy,74.2,67.69999999999999,78.10000000000002
2110,MEX,1990,GenderInequality,0.505,0.34650000000000003,0.5585
2111,MEX,1995,GenderInequality,0.479,0.34650000000000003,0.5585
2112,MEX,2000,GenderInequality,0.46,0.34650000000000003,0.5585
2113,MEX,2005,GenderInequality,0.426,0.34650000000000003,0.5585
2114,MEX,2010,GenderInequality,0.408,0.34650000000000003,0.5585
2115,MEX,1990,GDP ,147952107520.0,-170107043840.0,864446349312.0
2116,MEX,1995,GDP ,217850478592.0,-170107043840.0,864446349312.0
2117,MEX,2000,GDP ,451844112384.0,-170107043840.0,864446349312.0
2118,MEX,2005,GDP ,476488826880.0,-170107043840.0,864446349312.0
2119,MEX,2010,GDP ,680268398592.0,-170107043840.0,864446349312.0
2120,MEX,1990,Fertility,3.4496,1.68035,3.8519499999999995
2121,MEX,1995,Fertility,3.0376,1.68035,3.8519499999999995
2122,MEX,2000,Fertility,2.7162,1.68035,3.8519499999999995
2123,MEX,2005,Fertility,2.4947,1.68035,3.8519499999999995
2124,MEX,2010,Fertility,2.3402,1.68035,3.8519499999999995
2125,MEX,1990,tertiary_education,3.87,0.1849999999999996,13.345
2126,MEX,1995,tertiary_education,5.12,0.1849999999999996,13.345
2127,MEX,2000,tertiary_education,6.84,0.1849999999999996,13.345
2128,MEX,2005,tertiary_education,8.41,0.1849999999999996,13.345
2129,MEX,2010,tertiary_education,9.81,0.1849999999999996,13.345
2130,MDA,1990,Deaths,2802.0,-1573.0,4915.0
2131,MDA,1995,Deaths,2482.0,-1573.0,4915.0
2132,MDA,2000,Deaths,1573.0,-1573.0,4915.0
2133,MDA,2005,Deaths,860.0,-1573.0,4915.0
2134,MDA,2010,Deaths,771.0,-1573.0,4915.0
2135,MDA,1990,LifeExpectancy,68.1,63.70000000000001,70.9
2136,MDA,1995,LifeExpectancy,65.1,63.70000000000001,70.9
2137,MDA,2000,LifeExpectancy,66.4,63.70000000000001,70.9
2138,MDA,2005,LifeExpectancy,68.2,63.70000000000001,70.9
2139,MDA,2010,LifeExpectancy,69.4,63.70000000000001,70.9
2140,MDA,1990,GenderInequality,0.46,0.027499999999999913,0.7195
2141,MDA,1995,GenderInequality,0.486,0.027499999999999913,0.7195
2142,MDA,2000,GenderInequality,0.396,0.027499999999999913,0.7195
2143,MDA,2005,GenderInequality,0.287,0.027499999999999913,0.7195
2144,MDA,2010,GenderInequality,0.284,0.027499999999999913,0.7195
2145,MDA,1990,GDP ,2023413888.0,-258108992.0,3392327616.0
2146,MDA,1995,GDP ,1110804736.0,-258108992.0,3392327616.0
2147,MDA,2000,GDP ,851556864.0,-258108992.0,3392327616.0
2148,MDA,2005,GDP ,1643580160.0,-258108992.0,3392327616.0
2149,MDA,2010,GDP ,3761148160.0,-258108992.0,3392327616.0
2150,MDA,1990,Fertility,2.3876,1.0809499999999999,2.28055
2151,MDA,1995,Fertility,1.8307,1.0809499999999999,2.28055
2152,MDA,2000,Fertility,1.4988,1.0809499999999999,2.28055
2153,MDA,2005,Fertility,1.5308,1.0809499999999999,2.28055
2154,MDA,2010,Fertility,1.6978,1.0809499999999999,2.28055
2155,MDA,1990,tertiary_education,5.94,5.405,7.444999999999999
2156,MDA,1995,tertiary_education,6.17,5.405,7.444999999999999
2157,MDA,2000,tertiary_education,6.68,5.405,7.444999999999999
2158,MDA,2005,tertiary_education,6.57,5.405,7.444999999999999
2159,MDA,2010,tertiary_education,8.76,5.405,7.444999999999999
2160,MNG,1990,Deaths,7562.0,-2453.0,9467.0
2161,MNG,1995,Deaths,4997.0,-2453.0,9467.0
2162,MNG,2000,Deaths,2998.0,-2453.0,9467.0
2163,MNG,2005,Deaths,2017.0,-2453.0,9467.0
2164,MNG,2010,Deaths,1691.0,-2453.0,9467.0
2165,MNG,1990,LifeExpectancy,58.8,54.14999999999999,71.35000000000001
2166,MNG,1995,LifeExpectancy,60.6,54.14999999999999,71.35000000000001
2167,MNG,2000,LifeExpectancy,62.9,54.14999999999999,71.35000000000001
2168,MNG,2005,LifeExpectancy,64.9,54.14999999999999,71.35000000000001
2169,MNG,2010,LifeExpectancy,67.2,54.14999999999999,71.35000000000001
2170,MNG,1990,GenderInequality,0.491,0.3025,0.6025
2171,MNG,1995,GenderInequality,0.49,0.3025,0.6025
2172,MNG,2000,GenderInequality,0.435,0.3025,0.6025
2173,MNG,2005,GenderInequality,0.392,0.3025,0.6025
2174,MNG,2010,GenderInequality,0.415,0.3025,0.6025
2175,MNG,1990,GDP ,1442175616.0,137212736.0,2225153344.0
2176,MNG,1995,GDP ,920190464.0,137212736.0,2225153344.0
2177,MNG,2000,GDP ,751409856.0,137212736.0,2225153344.0
2178,MNG,2005,GDP ,1387904256.0,137212736.0,2225153344.0
2179,MNG,2010,GDP ,4652881920.0,137212736.0,2225153344.0
2180,MNG,1990,Fertility,4.2324,1.45355,3.59075
2181,MNG,1995,Fertility,2.7893,1.45355,3.59075
2182,MNG,2000,Fertility,2.255,1.45355,3.59075
2183,MNG,2005,Fertility,2.0282,1.45355,3.59075
2184,MNG,2010,Fertility,2.5126,1.45355,3.59075
2185,MNG,1990,tertiary_education,8.08,-3.014999999999999,26.784999999999997
2186,MNG,1995,tertiary_education,9.2,-3.014999999999999,26.784999999999997
2187,MNG,2000,tertiary_education,8.16,-3.014999999999999,26.784999999999997
2188,MNG,2005,tertiary_education,15.61,-3.014999999999999,26.784999999999997
2189,MNG,2010,tertiary_education,19.66,-3.014999999999999,26.784999999999997
2190,MAR,1990,Deaths,58561.0,180.5,70672.5
2191,MAR,1995,Deaths,44238.0,180.5,70672.5
2192,MAR,2000,Deaths,33473.0,180.5,70672.5
2193,MAR,2005,Deaths,26615.0,180.5,70672.5
2194,MAR,2010,Deaths,21112.0,180.5,70672.5
2195,MAR,1990,LifeExpectancy,62.4,58.7,74.7
2196,MAR,1995,LifeExpectancy,64.7,58.7,74.7
2197,MAR,2000,LifeExpectancy,66.8,58.7,74.7
2198,MAR,2005,LifeExpectancy,68.7,58.7,74.7
2199,MAR,2010,LifeExpectancy,70.8,58.7,74.7
2200,MAR,1990,GenderInequality,0.741,0.31050000000000016,0.9704999999999999
2201,MAR,1995,GenderInequality,0.723,0.31050000000000016,0.9704999999999999
2202,MAR,2000,GenderInequality,0.7,0.31050000000000016,0.9704999999999999
2203,MAR,2005,GenderInequality,0.558,0.31050000000000016,0.9704999999999999
2204,MAR,2010,GenderInequality,0.526,0.31050000000000016,0.9704999999999999
2205,MAR,1990,GDP ,16996660224.0,10397798400.0,48622981120.0
2206,MAR,1995,GDP ,24732241920.0,10397798400.0,48622981120.0
2207,MAR,2000,GDP ,25681963008.0,10397798400.0,48622981120.0
2208,MAR,2005,GDP ,34288537600.0,10397798400.0,48622981120.0
2209,MAR,2010,GDP ,60327919616.0,10397798400.0,48622981120.0
2210,MAR,1990,Fertility,4.0182,1.4694999999999996,4.446300000000001
2211,MAR,1995,Fertility,3.33,1.4694999999999996,4.446300000000001
