,Code,Year,Indicator,Value
1374,IDN,1990,Deaths,393314.0
1375,IDN,1990,LifeExpectancy,63.2
1376,IDN,1990,GenderInequality,0.6
1377,IDN,1990,GDP ,64442368000.0
1378,IDN,1990,Fertility,3.0981
1379,IDN,1990,tertiary_education,0.98
1380,IDN,1995,Deaths,298226.0
1381,IDN,1995,LifeExpectancy,65.2
1382,IDN,1995,GenderInequality,0.571
1383,IDN,1995,GDP ,128084598784.0
1384,IDN,1995,Fertility,2.7983
1385,IDN,1995,tertiary_education,1.15
1386,IDN,2000,Deaths,236750.0
1387,IDN,2000,LifeExpectancy,66.4
1388,IDN,2000,GenderInequality,0.57
1389,IDN,2000,GDP ,109067501568.0
1390,IDN,2000,Fertility,2.536
1391,IDN,2000,tertiary_education,1.21
1392,IDN,2005,Deaths,202096.0
1393,IDN,2005,LifeExpectancy,67.6
1394,IDN,2005,GenderInequality,0.544
1395,IDN,2005,GDP ,157227171840.0
1396,IDN,2005,Fertility,2.4329
1397,IDN,2005,tertiary_education,2.67
1398,IDN,2010,Deaths,169104.0
1399,IDN,2010,LifeExpectancy,68.7
1400,IDN,2010,GenderInequality,0.499
1401,IDN,2010,GDP ,488681078784.0
1402,IDN,2010,Fertility,2.452
1403,IDN,2010,tertiary_education,3.73
1404,IRN,1990,Deaths,105884.0
1405,IRN,1990,LifeExpectancy,64.4
1406,IRN,1990,GenderInequality,0.708
1407,IRN,1990,GDP ,70291963904.0
1408,IRN,1990,Fertility,4.8628
1409,IRN,1990,tertiary_education,4.13
1410,IRN,1995,Deaths,65304.0
1411,IRN,1995,LifeExpectancy,67.8
1412,IRN,1995,GenderInequality,0.642
1413,IRN,1995,GDP ,61097779200.0
1414,IRN,1995,Fertility,2.8854
1415,IRN,1995,tertiary_education,6.36
1416,IRN,2000,Deaths,42629.0
1417,IRN,2000,LifeExpectancy,69.7
1418,IRN,2000,GenderInequality,0.583
1419,IRN,2000,GDP ,72432558080.0
1420,IRN,2000,Fertility,2.0164
1421,IRN,2000,tertiary_education,8.0
1422,IRN,2005,Deaths,31528.0
1423,IRN,2005,LifeExpectancy,71.8
1424,IRN,2005,GenderInequality,0.513
1425,IRN,2005,GDP ,120914837504.0
1426,IRN,2005,Fertility,1.775
1427,IRN,2005,tertiary_education,9.74
1428,IRN,2010,Deaths,25398.0
1429,IRN,2010,LifeExpectancy,73.1
1430,IRN,2010,GenderInequality,0.525
1431,IRN,2010,GDP ,302744010752.0
1432,IRN,2010,Fertility,1.7677
1433,IRN,2010,tertiary_education,14.66
1434,IRQ,1990,Deaths,34872.0
1435,IRQ,1990,LifeExpectancy,58.4
1436,IRQ,1990,GenderInequality,0.721
1437,IRQ,1990,GDP ,27402739712.0
1438,IRQ,1990,Fertility,5.8844
1439,IRQ,1990,tertiary_education,3.8
1440,IRQ,2005,Deaths,35737.0
1441,IRQ,2005,LifeExpectancy,64.8
1442,IRQ,2005,GenderInequality,0.665
1443,IRQ,2005,GDP ,27475089408.0
1444,IRQ,2005,Fertility,4.4747
1445,IRQ,2005,tertiary_education,6.75
1446,IRQ,2010,Deaths,34512.0
1447,IRQ,2010,LifeExpectancy,67.1
1448,IRQ,2010,GenderInequality,0.574
1449,IRQ,2010,GDP ,89645113344.0
1450,IRQ,2010,Fertility,4.4292
1451,IRQ,2010,tertiary_education,8.77
1452,IRL,1990,Deaths,492.0
1453,IRL,1990,LifeExpectancy,74.8
1454,IRL,1990,GenderInequality,0.211
1455,IRL,1990,GDP ,27798994944.0
1456,IRL,1990,Fertility,2.1065
1457,IRL,1990,tertiary_education,10.61
1458,IRL,1995,Deaths,363.0
1459,IRL,1995,LifeExpectancy,75.5
1460,IRL,1995,GenderInequality,0.191
1461,IRL,1995,GDP ,43860914176.0
1462,IRL,1995,Fertility,1.8454
1463,IRL,1995,tertiary_education,14.07
1464,IRL,2000,Deaths,386.0
1465,IRL,2000,LifeExpectancy,76.5
1466,IRL,2000,GenderInequality,0.202
1467,IRL,2000,GDP ,65983361024.0
1468,IRL,2000,Fertility,1.8933
1469,IRL,2000,tertiary_education,16.37
1470,IRL,2005,Deaths,332.0
1471,IRL,2005,LifeExpectancy,78.9
1472,IRL,2005,GenderInequality,0.182
1473,IRL,2005,GDP ,116263354368.0
1474,IRL,2005,Fertility,1.8665
1475,IRL,2005,tertiary_education,20.47
1476,IRL,2010,Deaths,299.0
1477,IRL,2010,LifeExpectancy,80.5
1478,IRL,2010,GenderInequality,0.163
1479,IRL,2010,GDP ,142428635136.0
1480,IRL,2010,Fertility,2.0562
1481,IRL,2010,tertiary_education,26.8
1482,ISR,1990,Deaths,1137.0
1483,ISR,1990,LifeExpectancy,77.2
1484,ISR,1990,GenderInequality,0.27
1485,ISR,1990,GDP ,29561344000.0
1486,ISR,1990,Fertility,3.1792
1487,ISR,1990,tertiary_education,14.2
1488,ISR,1995,Deaths,939.0
1489,ISR,1995,LifeExpectancy,77.6
1490,ISR,1995,GenderInequality,0.242
1491,ISR,1995,GDP ,63347019776.0
1492,ISR,1995,Fertility,2.9389
1493,ISR,1995,tertiary_education,16.27
1494,ISR,2000,Deaths,849.0
1495,ISR,2000,LifeExpectancy,78.9
1496,ISR,2000,GenderInequality,0.193
1497,ISR,2000,GDP ,87505076224.0
1498,ISR,2000,Fertility,2.9464
1499,ISR,2000,tertiary_education,18.34
1500,ISR,2005,Deaths,760.0
1501,ISR,2005,LifeExpectancy,80.2
1502,ISR,2005,GenderInequality,0.168
1503,ISR,2005,GDP ,78560354304.0
1504,ISR,2005,Fertility,2.8417
1505,ISR,2005,tertiary_education,18.8
1506,ISR,2010,Deaths,696.0
1507,ISR,2010,LifeExpectancy,81.7
1508,ISR,2010,GenderInequality,0.145
1509,ISR,2010,GDP ,151648108544.0
1510,ISR,2010,Fertility,3.0268
1511,ISR,2010,tertiary_education,20.26
1512,ITA,1990,Deaths,5422.0
1513,ITA,1990,LifeExpectancy,77.0
1514,ITA,1990,GenderInequality,0.212
1515,ITA,1990,GDP ,663043112960.0
1516,ITA,1990,Fertility,1.3321
1517,ITA,1990,tertiary_education,3.53
1518,ITA,1995,Deaths,4038.0
1519,ITA,1995,LifeExpectancy,78.1
1520,ITA,1995,GenderInequality,0.195
1521,ITA,1995,GDP ,741890523136.0
1522,ITA,1995,Fertility,1.1924
1523,ITA,1995,tertiary_education,4.5
1524,ITA,2000,Deaths,2963.0
1525,ITA,2000,LifeExpectancy,79.6
1526,ITA,2000,GenderInequality,0.186
1527,ITA,2000,GDP ,754624626688.0
1528,ITA,2000,Fertility,1.2542
1529,ITA,2000,tertiary_education,4.99
1530,ITA,2005,Deaths,2500.0
1531,ITA,2005,LifeExpectancy,81.0
1532,ITA,2005,GenderInequality,0.175
1533,ITA,2005,GDP ,1018960347136.0
1534,ITA,2005,Fertility,1.3426
1535,ITA,2005,tertiary_education,5.6
1536,ITA,2010,Deaths,2226.0
1537,ITA,2010,LifeExpectancy,82.1
1538,ITA,2010,GenderInequality,0.123
1539,ITA,2010,GDP ,1375374934016.0
1540,ITA,2010,Fertility,1.4503
1541,ITA,2010,tertiary_education,6.84
1542,JAM,1990,Deaths,1875.0
1543,JAM,1990,LifeExpectancy,72.3
1544,JAM,1990,GenderInequality,0.471
1545,JAM,1990,GDP ,2586226176.0
1546,JAM,1990,Fertility,2.8543
1547,JAM,1990,tertiary_education,1.73
1548,JAM,1995,Deaths,1558.0
1549,JAM,1995,LifeExpectancy,71.5
1550,JAM,1995,GenderInequality,0.465
1551,JAM,1995,GDP ,3662148096.0
1552,JAM,1995,Fertility,2.8808
1553,JAM,1995,tertiary_education,4.4
1554,JAM,2000,Deaths,1270.0
1555,JAM,2000,LifeExpectancy,70.9
1556,JAM,2000,GenderInequality,0.434
1557,JAM,2000,GDP ,5901700608.0
1558,JAM,2000,Fertility,2.2105
1559,JAM,2000,tertiary_education,7.09
1560,JAM,2005,Deaths,1053.0
1561,JAM,2005,LifeExpectancy,71.0
1562,JAM,2005,GenderInequality,0.436
1563,JAM,2005,GDP ,6162405888.0
1564,JAM,2005,Fertility,2.063
1565,JAM,2005,tertiary_education,7.7
1566,JAM,2010,Deaths,904.0
1567,JAM,2010,LifeExpectancy,72.6
1568,JAM,2010,GenderInequality,0.417
1569,JAM,2010,GDP ,8536623104.0
1570,JAM,2010,Fertility,1.7422
1571,JAM,2010,tertiary_education,8.37
1572,JPN,1990,Deaths,8358.0
1573,JPN,1990,LifeExpectancy,79.0
1574,JPN,1990,GenderInequality,0.162
1575,JPN,1990,GDP ,1747931365376.0
1576,JPN,1990,Fertility,1.5249
1577,JPN,1990,tertiary_education,12.48
1578,JPN,1995,Deaths,6938.0
1579,JPN,1995,LifeExpectancy,79.7
1580,JPN,1995,GenderInequality,0.159
1581,JPN,1995,GDP ,3379938197504.0
1582,JPN,1995,Fertility,1.4242
1583,JPN,1995,tertiary_education,14.28
1584,JPN,2000,Deaths,5293.0
1585,JPN,2000,LifeExpectancy,81.2
1586,JPN,2000,GenderInequality,0.147
1587,JPN,2000,GDP ,3126995714048.0
1588,JPN,2000,Fertility,1.3668
1589,JPN,2000,tertiary_education,16.15
1590,JPN,2005,Deaths,4237.0
1591,JPN,2005,LifeExpectancy,82.0
1592,JPN,2005,GenderInequality,0.142
1593,JPN,2005,GDP ,2514517753856.0
1594,JPN,2005,Fertility,1.2735
1595,JPN,2005,tertiary_education,17.88
1596,JPN,2010,Deaths,3555.0
1597,JPN,2010,LifeExpectancy,82.9
1598,JPN,2010,GenderInequality,0.114
1599,JPN,2010,GDP ,3558654869504.0
1600,JPN,2010,Fertility,1.3878
1601,JPN,2010,tertiary_education,18.91
1602,JOR,1990,Deaths,4466.0
1603,JOR,1990,LifeExpectancy,69.9
1604,JOR,1990,GenderInequality,0.671
1605,JOR,1990,GDP ,2342776320.0
1606,JOR,1990,Fertility,5.4782
1607,JOR,1990,tertiary_education,3.48
1608,JOR,1995,Deaths,4509.0
1609,JOR,1995,LifeExpectancy,70.9
1610,JOR,1995,GenderInequality,0.642
1611,JOR,1995,GDP ,4262967552.0
1612,JOR,1995,Fertility,4.6619
1613,JOR,1995,tertiary_education,3.62
1614,JOR,2000,Deaths,4292.0
1615,JOR,2000,LifeExpectancy,71.9
1616,JOR,2000,GenderInequality,0.593
1617,JOR,2000,GDP ,5590104064.0
1618,JOR,2000,Fertility,3.9213
1619,JOR,2000,tertiary_education,3.74
1620,JOR,2005,Deaths,4098.0
1621,JOR,2005,LifeExpectancy,72.9
1622,JOR,2005,GenderInequality,0.519
1623,JOR,2005,GDP ,6923740160.0
1624,JOR,2005,Fertility,3.779
1625,JOR,2005,tertiary_education,3.98
1626,JOR,2010,Deaths,4109.0
1627,JOR,2010,LifeExpectancy,74.0
1628,JOR,2010,GenderInequality,0.482
1629,JOR,2010,GDP ,17101949952.0
1630,JOR,2010,Fertility,3.7776
1631,JOR,2010,tertiary_education,3.8
1632,KAZ,1990,Deaths,20024.0
1633,KAZ,1990,LifeExpectancy,64.9
1634,KAZ,1990,GenderInequality,0.427
1635,KAZ,1990,GDP ,15167893504.0
1636,KAZ,1990,Fertility,2.8305
1637,KAZ,1990,tertiary_education,5.84
1638,KAZ,1995,Deaths,15746.0
1639,KAZ,1995,LifeExpectancy,63.7
1640,KAZ,1995,GenderInequality,0.439
1641,KAZ,1995,GDP ,12910545920.0
1642,KAZ,1995,Fertility,2.2715
1643,KAZ,1995,tertiary_education,7.3
1644,KAZ,2000,Deaths,10129.0
1645,KAZ,2000,LifeExpectancy,64.2
1646,KAZ,2000,GenderInequality,0.377
1647,KAZ,2000,GDP ,12089743360.0
1648,KAZ,2000,Fertility,1.9467
1649,KAZ,2000,tertiary_education,8.42
1650,KAZ,2005,Deaths,8665.0
1651,KAZ,2005,LifeExpectancy,65.1
1652,KAZ,2005,GenderInequality,0.349
1653,KAZ,2005,GDP ,31417905152.0
1654,KAZ,2005,Fertility,2.2434
1655,KAZ,2005,tertiary_education,13.48
1656,KAZ,2010,Deaths,7294.0
1657,KAZ,2010,LifeExpectancy,68.1
1658,KAZ,2010,GenderInequality,0.278
1659,KAZ,2010,GDP ,95813132288.0
1660,KAZ,2010,Fertility,2.5897
1661,KAZ,2010,tertiary_education,14.03
1662,KEN,1990,Deaths,100047.0
1663,KEN,1990,LifeExpectancy,58.6
1664,KEN,1990,GenderInequality,0.716
1665,KEN,1990,GDP ,4827755520.0
1666,KEN,1990,Fertility,6.1294
1667,KEN,1990,tertiary_education,1.29
1668,KEN,1995,Deaths,118731.0
1669,KEN,1995,LifeExpectancy,55.6
1670,KEN,1995,GenderInequality,0.704
1671,KEN,1995,GDP ,5732367360.0
1672,KEN,1995,Fertility,5.3664
1673,KEN,1995,tertiary_education,1.74
1674,KEN,2000,Deaths,120666.0
1675,KEN,2000,LifeExpectancy,54.4
1676,KEN,2000,GenderInequality,0.69
1677,KEN,2000,GDP ,8397364224.0
1678,KEN,2000,Fertility,5.1369
1679,KEN,2000,tertiary_education,2.26
1680,KEN,2005,Deaths,104029.0
1681,KEN,2005,LifeExpectancy,57.3
1682,KEN,2005,GenderInequality,0.647
1683,KEN,2005,GDP ,10305804288.0
1684,KEN,2005,Fertility,4.7842
1685,KEN,2005,tertiary_education,2.84
1686,KEN,2010,Deaths,83648.0
1687,KEN,2010,LifeExpectancy,60.6
1688,KEN,2010,GenderInequality,0.595
1689,KEN,2010,GDP ,25886941184.0
1690,KEN,2010,Fertility,4.3667
1691,KEN,2010,tertiary_education,3.4
1692,KWT,1990,Deaths,764.0
1693,KWT,1990,LifeExpectancy,73.3
1694,KWT,1990,GenderInequality,0.591
1695,KWT,1990,GDP ,10378100736.0
1696,KWT,1990,Fertility,3.318
1697,KWT,1990,tertiary_education,6.1
1698,KWT,1995,Deaths,550.0
1699,KWT,1995,LifeExpectancy,75.5
1700,KWT,1995,GenderInequality,0.597
1701,KWT,1995,GDP ,17230503936.0
1702,KWT,1995,Fertility,3.0457
1703,KWT,1995,tertiary_education,6.3
1704,KWT,2000,Deaths,542.0
1705,KWT,2000,LifeExpectancy,76.7
1706,KWT,2000,GenderInequality,0.56
1707,KWT,2000,GDP ,24924940288.0
1708,KWT,2000,Fertility,2.7368
1709,KWT,2000,tertiary_education,5.39
1710,KWT,2005,Deaths,552.0
1711,KWT,2005,LifeExpectancy,76.9
1712,KWT,2005,GenderInequality,0.36
1713,KWT,2005,GDP ,44438704128.0
1714,KWT,2005,Fertility,2.6616
1715,KWT,2005,tertiary_education,4.18
1716,KWT,2010,Deaths,595.0
1717,KWT,2010,LifeExpectancy,78.0
1718,KWT,2010,GenderInequality,0.225
1719,KWT,2010,GDP ,74696785920.0
1720,KWT,2010,Fertility,2.2566
1721,KWT,2010,tertiary_education,4.28
1722,KGZ,1990,Deaths,8879.0
1723,KGZ,1990,LifeExpectancy,64.3
1724,KGZ,1990,GenderInequality,0.493
1725,KGZ,1990,GDP ,1505935232.0
1726,KGZ,1990,Fertility,3.8029
1727,KGZ,1990,tertiary_education,6.63
1728,KGZ,1995,Deaths,7794.0
1729,KGZ,1995,LifeExpectancy,63.9
1730,KGZ,1995,GenderInequality,0.518
1731,KGZ,1995,GDP ,1052534272.0
1732,KGZ,1995,Fertility,3.3221
1733,KGZ,1995,tertiary_education,6.61
1734,KGZ,2000,Deaths,5341.0
1735,KGZ,2000,LifeExpectancy,65.4
1736,KGZ,2000,GenderInequality,0.451
1737,KGZ,2000,GDP ,905271808.0
1738,KGZ,2000,Fertility,2.6172
1739,KGZ,2000,tertiary_education,6.81
1740,KGZ,2005,Deaths,4218.0
1741,KGZ,2005,LifeExpectancy,66.4
1742,KGZ,2005,GenderInequality,0.669
1743,KGZ,2005,GDP ,1353130752.0
1744,KGZ,2005,Fertility,2.6577
1745,KGZ,2005,tertiary_education,7.56
1746,KGZ,2010,Deaths,4119.0
1747,KGZ,2010,LifeExpectancy,68.3
1748,KGZ,2010,GenderInequality,0.378
1749,KGZ,2010,GDP ,3102807808.0
1750,KGZ,2010,Fertility,3.0624
1751,KGZ,2010,tertiary_education,9.0
1752,LVA,1995,Deaths,510.0
1753,LVA,1995,LifeExpectancy,67.0
1754,LVA,1995,GenderInequality,0.392
1755,LVA,1995,GDP ,3665793024.0
1756,LVA,1995,Fertility,1.2742
1757,LVA,1995,tertiary_education,8.36
1758,LVA,2000,Deaths,278.0
1759,LVA,2000,LifeExpectancy,70.3
1760,LVA,2000,GenderInequality,0.275
1761,LVA,2000,GDP ,5244335616.0
1762,LVA,2000,Fertility,1.2423
1763,LVA,2000,tertiary_education,7.73
1764,LVA,2005,Deaths,225.0
1765,LVA,2005,LifeExpectancy,70.8
1766,LVA,2005,GenderInequality,0.25
1767,LVA,2005,GDP ,9296753664.0
1768,LVA,2005,Fertility,1.3831
1769,LVA,2005,tertiary_education,9.76
1770,LVA,2010,Deaths,173.0
1771,LVA,2010,LifeExpectancy,73.0
1772,LVA,2010,GenderInequality,0.231
1773,LVA,2010,GDP ,15366171648.0
1774,LVA,2010,Fertility,1.3702
1775,LVA,2010,tertiary_education,12.42
1776,LSO,1990,Deaths,4984.0
1777,LSO,1990,LifeExpectancy,59.4
1778,LSO,1990,GenderInequality,0.589
1779,LSO,1990,GDP ,306696704.0
1780,LSO,1990,Fertility,4.7593
1781,LSO,1990,tertiary_education,0.39
1782,LSO,1995,Deaths,5537.0
1783,LSO,1995,LifeExpectancy,56.7
1784,LSO,1995,GenderInequality,0.583
1785,LSO,1995,GDP ,544376896.0
1786,LSO,1995,Fertility,4.1433
1787,LSO,1995,tertiary_education,0.54
1788,LSO,2000,Deaths,6530.0
1789,LSO,2000,LifeExpectancy,48.4
1790,LSO,2000,GenderInequality,0.585
1791,LSO,2000,GDP ,509750752.0
1792,LSO,2000,Fertility,3.658
1793,LSO,2000,tertiary_education,0.62
1794,LSO,2005,Deaths,7113.0
1795,LSO,2005,LifeExpectancy,43.2
1796,LSO,2005,GenderInequality,0.576
1797,LSO,2005,GDP ,752591104.0
1798,LSO,2005,Fertility,3.4381
1799,LSO,2005,tertiary_education,0.64
1800,LSO,2010,Deaths,5606.0
1801,LSO,2010,LifeExpectancy,45.6
1802,LSO,2010,GenderInequality,0.558
1803,LSO,2010,GDP ,1415693056.0
1804,LSO,2010,Fertility,3.2491
1805,LSO,2010,tertiary_education,0.76
1806,LBR,2000,Deaths,20710.0
1807,LBR,2000,LifeExpectancy,51.4
1808,LBR,2000,GenderInequality,0.685
1809,LBR,2000,GDP ,349675200.0
1810,LBR,2000,Fertility,5.8748
1811,LBR,2000,tertiary_education,2.35
1812,LBR,2005,Deaths,16430.0
1813,LBR,2005,LifeExpectancy,56.9
1814,LBR,2005,GenderInequality,0.668
1815,LBR,2005,GDP ,302498880.0
1816,LBR,2005,Fertility,5.5192
1817,LBR,2005,tertiary_education,2.41
1818,LBR,2010,Deaths,13873.0
1819,LBR,2010,LifeExpectancy,59.4
1820,LBR,2010,GenderInequality,0.657
1821,LBR,2010,GDP ,836606400.0
1822,LBR,2010,Fertility,5.0583
1823,LBR,2010,tertiary_education,1.9
1824,LBY,2005,Deaths,2816.0
1825,LBY,2005,LifeExpectancy,71.6
1826,LBY,2005,GenderInequality,0.325
1827,LBY,2005,GDP ,26033686528.0
1828,LBY,2005,Fertility,2.7648
1829,LBY,2005,tertiary_education,8.27
1830,LBY,2010,Deaths,2211.0
1831,LBY,2010,LifeExpectancy,72.4
1832,LBY,2010,GenderInequality,0.28
1833,LBY,2010,GDP ,48391806976.0
1834,LBY,2010,Fertility,2.6027
1835,LBY,2010,tertiary_education,11.89
1836,LTU,1995,Deaths,690.0
1837,LTU,1995,LifeExpectancy,69.3
1838,LTU,1995,GenderInequality,0.318
1839,LTU,1995,GDP ,4987463168.0
1840,LTU,1995,Fertility,1.5483
1841,LTU,1995,tertiary_education,7.75
1842,LTU,2000,Deaths,375.0
1843,LTU,2000,LifeExpectancy,72.1
1844,LTU,2000,GenderInequality,0.263
1845,LTU,2000,GDP ,7626622464.0
1846,LTU,2000,Fertility,1.386
1847,LTU,2000,tertiary_education,8.58
1848,LTU,2005,Deaths,276.0
1849,LTU,2005,LifeExpectancy,71.7
1850,LTU,2005,GenderInequality,0.191
1851,LTU,2005,GDP ,14369014784.0
1852,LTU,2005,Fertility,1.2942
1853,LTU,2005,tertiary_education,13.51
1854,LTU,2010,Deaths,190.0
1855,LTU,2010,LifeExpectancy,73.4
1856,LTU,2010,GenderInequality,0.149
1857,LTU,2010,GDP ,24031414272.0
1858,LTU,2010,Fertility,1.5031
1859,LTU,2010,tertiary_education,15.6
1860,LUX,1990,Deaths,41.0
1861,LUX,1990,LifeExpectancy,75.6
1862,LUX,1990,GenderInequality,0.213
1863,LUX,1990,GDP ,7524668928.0
1864,LUX,1990,Fertility,1.5977
1865,LUX,1990,tertiary_education,7.03
1866,LUX,1995,Deaths,34.0
1867,LUX,1995,LifeExpectancy,76.7
1868,LUX,1995,GenderInequality,0.179
1869,LUX,1995,GDP ,13816084480.0
1870,LUX,1995,Fertility,1.7131
1871,LUX,1995,tertiary_education,8.3
1872,LUX,2000,Deaths,25.0
1873,LUX,2000,LifeExpectancy,77.8
1874,LUX,2000,GenderInequality,0.17
1875,LUX,2000,GDP ,14127627264.0
1876,LUX,2000,Fertility,1.7565
1877,LUX,2000,tertiary_education,9.35
1878,LUX,2005,Deaths,18.0
1879,LUX,2005,LifeExpectancy,79.4
1880,LUX,2005,GenderInequality,0.133
1881,LUX,2005,GDP ,20337475584.0
1882,LUX,2005,Fertility,1.631
1883,LUX,2005,tertiary_education,13.29
1884,LUX,2010,Deaths,16.0
1885,LUX,2010,LifeExpectancy,80.6
1886,LUX,2010,GenderInequality,0.109
1887,LUX,2010,GDP ,33880893440.0
1888,LUX,2010,Fertility,1.6199
1889,LUX,2010,tertiary_education,18.54
1890,MWI,1990,Deaths,101248.0
1891,MWI,1990,LifeExpectancy,43.3
1892,MWI,1990,GenderInequality,0.718
1893,MWI,1990,GDP ,1059214336.0
1894,MWI,1990,Fertility,6.8091
1895,MWI,1990,tertiary_education,0.23
1896,MWI,1995,Deaths,91529.0
1897,MWI,1995,LifeExpectancy,43.6
1898,MWI,1995,GenderInequality,0.708
1899,MWI,1995,GDP ,885521920.0
1900,MWI,1995,Fertility,6.416
1901,MWI,1995,tertiary_education,0.25
1902,MWI,2000,Deaths,81317.0
1903,MWI,2000,LifeExpectancy,44.5
1904,MWI,2000,GenderInequality,0.681
1905,MWI,2000,GDP ,1152337408.0
1906,MWI,2000,Fertility,6.0357
1907,MWI,2000,tertiary_education,0.21
1908,MWI,2005,Deaths,57490.0
1909,MWI,2005,LifeExpectancy,52.0
1910,MWI,2005,GenderInequality,0.651
1911,MWI,2005,GDP ,2010733824.0
1912,MWI,2005,Fertility,5.9099
1913,MWI,2005,tertiary_education,0.18
1914,MWI,2010,Deaths,48186.0
1915,MWI,2010,LifeExpectancy,56.4
1916,MWI,2010,GenderInequality,0.597
1917,MWI,2010,GDP ,4504142848.0
1918,MWI,2010,Fertility,5.2738
1919,MWI,2010,tertiary_education,0.15
1920,MYS,1990,Deaths,8283.0
1921,MYS,1990,LifeExpectancy,71.3
1922,MYS,1990,GenderInequality,0.372
1923,MYS,1990,GDP ,24793403392.0
1924,MYS,1990,Fertility,3.3744
1925,MYS,1990,tertiary_education,2.32
1926,MYS,1995,Deaths,7129.0
1927,MYS,1995,LifeExpectancy,72.4
1928,MYS,1995,GenderInequality,0.347
1929,MYS,1995,GDP ,56209481728.0
1930,MYS,1995,Fertility,3.3218
1931,MYS,1995,tertiary_education,2.89
1932,MYS,2000,Deaths,5250.0
1933,MYS,2000,LifeExpectancy,72.8
1934,MYS,2000,GenderInequality,0.289
1935,MYS,2000,GDP ,61988540416.0
1936,MYS,2000,Fertility,2.9144
1937,MYS,2000,tertiary_education,3.18
1938,MYS,2005,Deaths,3868.0
1939,MYS,2005,LifeExpectancy,74.1
1940,MYS,2005,GenderInequality,0.284
1941,MYS,2005,GDP ,78943461376.0
1942,MYS,2005,Fertility,2.328
1943,MYS,2005,tertiary_education,4.45
1944,MYS,2010,Deaths,3877.0
1945,MYS,2010,LifeExpectancy,74.4
1946,MYS,2010,GenderInequality,0.28
1947,MYS,2010,GDP ,165041602560.0
1948,MYS,2010,Fertility,2.1436
1949,MYS,2010,tertiary_education,5.81
1950,MDV,1990,Deaths,782.0
1951,MDV,1990,LifeExpectancy,63.6
1952,MDV,1990,GenderInequality,0.713
1953,MDV,1990,GDP ,121133184.0
1954,MDV,1990,Fertility,6.0889
1955,MDV,1990,tertiary_education,0.26
1956,MDV,1995,Deaths,495.0
1957,MDV,1995,LifeExpectancy,67.5
1958,MDV,1995,GenderInequality,0.62
1959,MDV,1995,GDP ,252826544.0
1960,MDV,1995,Fertility,4.3201
1961,MDV,1995,tertiary_education,0.25
1962,MDV,2000,Deaths,243.0
1963,MDV,2000,LifeExpectancy,70.9
1964,MDV,2000,GenderInequality,0.499
1965,MDV,2000,GDP ,412643776.0
1966,MDV,2000,Fertility,2.7097
1967,MDV,2000,tertiary_education,0.16
1968,MDV,2005,Deaths,131.0
1969,MDV,2005,LifeExpectancy,74.8
1970,MDV,2005,GenderInequality,0.386
1971,MDV,2005,GDP ,615891328.0
1972,MDV,2005,Fertility,2.235
1973,MDV,2005,tertiary_education,0.26
1974,MDV,2010,Deaths,99.0
1975,MDV,2010,LifeExpectancy,77.7
1976,MDV,2010,GenderInequality,0.406
1977,MDV,2010,GDP ,1503656832.0
1978,MDV,2010,Fertility,2.3176
1979,MDV,2010,tertiary_education,0.25
1980,MLI,1990,Deaths,91598.0
1981,MLI,1990,LifeExpectancy,46.6
1982,MLI,1990,GenderInequality,0.674
1983,MLI,1990,GDP ,1510391168.0
1984,MLI,1990,Fertility,7.2532
1985,MLI,1990,tertiary_education,0.27
1986,MLI,1995,Deaths,93984.0
1987,MLI,1995,LifeExpectancy,47.8
1988,MLI,1995,GenderInequality,0.671
1989,MLI,1995,GDP ,1714975104.0
1990,MLI,1995,Fertility,6.989
1991,MLI,1995,tertiary_education,0.33
1992,MLI,2000,Deaths,94833.0
1993,MLI,2000,LifeExpectancy,50.5
1994,MLI,2000,GenderInequality,0.67
1995,MLI,2000,GDP ,1952475904.0
1996,MLI,2000,Fertility,6.874
1997,MLI,2000,tertiary_education,0.5
1998,MLI,2005,Deaths,91774.0
1999,MLI,2005,LifeExpectancy,54.0
2000,MLI,2005,GenderInequality,0.665
2001,MLI,2005,GDP ,3434755072.0
2002,MLI,2005,Fertility,6.7156
2003,MLI,2005,tertiary_education,0.68
2004,MLI,2010,Deaths,87031.0
2005,MLI,2010,LifeExpectancy,56.4
2006,MLI,2010,GenderInequality,0.666
2007,MLI,2010,GDP ,6911062528.0
2008,MLI,2010,Fertility,6.5788
2009,MLI,2010,tertiary_education,0.78
2010,MLT,1990,Deaths,61.0
2011,MLT,1990,LifeExpectancy,76.0
2012,MLT,1990,GenderInequality,0.318
2013,MLT,1990,GDP ,1434597760.0
2014,MLT,1990,Fertility,2.0404
2015,MLT,1990,tertiary_education,5.39
2016,MLT,1995,Deaths,48.0
2017,MLT,1995,LifeExpectancy,77.1
2018,MLT,1995,GenderInequality,0.303
2019,MLT,1995,GDP ,2281004032.0
2020,MLT,1995,Fertility,1.786
2021,MLT,1995,tertiary_education,6.5
2022,MLT,2000,Deaths,35.0
2023,MLT,2000,LifeExpectancy,77.6
2024,MLT,2000,GenderInequality,0.299
2025,MLT,2000,GDP ,2615580160.0
2026,MLT,2000,Fertility,1.6736
2027,MLT,2000,tertiary_education,7.4
2028,MLT,2005,Deaths,27.0
2029,MLT,2005,LifeExpectancy,79.6
2030,MLT,2005,GenderInequality,0.285
2031,MLT,2005,GDP ,3294844416.0
2032,MLT,2005,Fertility,1.377
